post_id,cuenta,fecha,me_gusta,comentarios,visualizaciones,link,descripcion,archivo_origen,prob_emotion_others,prob_emotion_joy,prob_emotion_sadness,prob_emotion_anger,prob_emotion_surprise,prob_emotion_disgust,prob_emotion_fear,emotion_etiqueta,prob_hate_speech_hateful,prob_hate_speech_targeted,prob_hate_speech_aggressive,hate_speech_etiquetas,prob_irony_not_ironic,prob_irony_ironic,irony_etiqueta
falsas_denuncias_chile_01325,falsas_denuncias_chile,2022-04-16T16:05:06.000Z,17.0,1.0,,https://www.instagram.com/falsas_denuncias_chile/reel/Ccavzr6jLnR/,"1. No digas cosas que te debiliten

2. Levanta los ojos hacia el horizonte y mira la estrella más alta que puedas contemplar

3. Pon en orden tu familia

4 Lucha por recuperar a tus hijos sin rendirte. 
.
.
.
.
.
.

#corresponsabilidad #corresponsabilidadparental #coordinacionparental #FeminismoPorLaCrisnzaCompartida  #paternidad #maternidad #mamá #papá #CrianzaCompartida #Crianza #familiadiversa #PracticaAlienadoraParental #ViolenciaVicariaEsPseudociencia #Alienaciónparental #Vicariatodesinformador #abuelas #LeyDeCrianzaCompartida #CrianzaLegalCompartida #CuidadoPersonalCompartido #custodiacompartida #Leydetuicióncompartida #tuicióncompartida  #tenenciacompartida #guardaycustodia #CrianzaCompartidaPreferente #MamásPorLaCrianzaCompartida #InfanciaMásFeliz #mamáscolaboradoras #CrianzaCompartidaChile #coparentalidad",instagram_falsas_denuncias_chile.csv,0.8684218525886536,0.0030059374403208494,0.04342229291796684,0.07541242241859436,0.0007728110649622977,0.006843843962997198,0.0021207670215517282,others,0.10992880165576935,0.018534546718001366,0.05028975009918213,ninguna,0.9987986087799072,0.001201415783725679,not ironic
falsas_denuncias_chile_01326,falsas_denuncias_chile,2022-04-16T14:43:54.000Z,18.0,0.0,,https://www.instagram.com/falsas_denuncias_chile/reel/CcamrB1DeXN/,#coparenting #coparentalidad #tenenciacompartida #tuicióncompartidapreferente #tuicióncompartida #custodiacompartida #CrianzaLegalCompartida #CrianzaCompartidaPreferente #Leydetuicióncompartida #leydecrianzacompartida,instagram_falsas_denuncias_chile.csv,0.9905763864517212,0.005503957159817219,0.0006354378419928253,0.0009410505299456418,0.0018203542567789555,0.0002353456657147035,0.0002873731136787683,others,0.08016007393598557,0.03205558657646179,0.04351116716861725,ninguna,0.2155829668045044,0.7844170928001404,ironic
falsas_denuncias_chile_01327,falsas_denuncias_chile,2022-04-14T23:40:48.000Z,38.0,0.0,,https://www.instagram.com/falsas_denuncias_chile/p/CcWaqjEsZPu/,#nomassap,instagram_falsas_denuncias_chile.csv,0.944826066493988,0.03078298270702362,0.00614718534052372,0.0026494748890399933,0.012586919590830803,0.0011025575222447515,0.001904733246192336,others,0.041231922805309296,0.059926122426986694,0.04267827421426773,ninguna,0.5923293828964233,0.40767061710357666,not ironic
falsas_denuncias_chile_01328,falsas_denuncias_chile,2022-04-12T23:17:17.000Z,35.0,1.0,,https://www.instagram.com/falsas_denuncias_chile/reel/CcROECfjqRL/,"Nuevo testimonio de padre desvinculado.

Agradecemos a Andrés por compartir su triste historia y su gran amor a su hija!!
Dejándonos este hermoso mensaje para ella.

 Lucy, eres mi vida entera y por ti me mantengo firme, luchando contra la gran marea que es este sistema ineficaz y la maldad de personas egoístas y que no entenderán jamás el amor de un verdadero padre, aquel que jamás tuvieron.

No entenderán nunca...
 Y a los papás que somos víctimas de violencia, de falsas denuncias, de atropellos de lo más bajo, quien nos protege? Quien nos devuelve el tiempo perdido? Pero sobretodo, quien le repara los daños a nuestros hijos? Mi hija hoy está en peligro, y el tribunal de Temuco ni lee las pruebas que les entrego, solo pesa la mentira y la incongruencia. El mismo sistema entrega las herramientas a esas mujeres de hacer y deshacer. El sistema se arrodilla ante ellas.

@jorge_alessandri",instagram_falsas_denuncias_chile.csv,0.0030711409635841846,0.001771482522599399,0.1542535424232483,0.7637792229652405,0.0004807808145415038,0.07561109960079193,0.001032707979902625,anger,0.04655270278453827,0.004858865402638912,0.027009865269064903,ninguna,0.9922990202903748,0.007701023947447538,not ironic
falsas_denuncias_chile_01329,falsas_denuncias_chile,2022-04-12T23:01:17.000Z,13.0,0.0,,https://www.instagram.com/falsas_denuncias_chile/reel/CcRLKXgDM_K/,"El sacrificio de un padre por su hija/o, a veces, lo lleva a renunciar a la felicidad propia, rindiéndose o humillándose ante la progenitora alienadora , para acabar de una vez con la guerra parental y así permitirle al hijo/a tener un poco de paz. 

Pero se sabe, que ante un cuidador indolente y sin un padre luchando por sostener el vínculo, el hijo queda a la intemperie, desprovisto de toda posibilidad de protección exterior. 

""De este modo, tras un proceso de instrucción paterno o materno, el niño siente que debe elegir, el en  campo de  batalla parental, al  progenitor “alienador”. Es éste, quien  tiene el poder,  y la supervivencia del hijo depende de él/ella. Por lo tanto, la prole no se atreve a acercarse al progenitor “alienado”. Solamente, cuenta lo que no le gustaba, durante el régimen de visitas. Este detalle o un incidente aislado, es usado por el progenitor alienador, para afirmar que al hijo no le gusta estar con el otro progenitor. Así los niños, en esta condición enajenante, adquieren las mismas ilusiones que el ascendiente  que agrede, situación que en las teorías, psicológicas o psiquiátricas, se llama ""locura de a dos"" es decir, se maneja un discurso unívoco, el impuesto por la madre. (Darnall,1998)"".",instagram_falsas_denuncias_chile.csv,0.01670520380139351,0.0009925005724653602,0.7446503639221191,0.20701739192008972,0.0005078589892946184,0.027869030833244324,0.002257616026327014,sadness,0.24068818986415863,0.015199809335172176,0.08485262095928192,ninguna,0.9978159666061401,0.0021840117406100035,not ironic
falsas_denuncias_chile_01330,falsas_denuncias_chile,2022-04-12T16:16:12.000Z,156.0,2.0,,https://www.instagram.com/falsas_denuncias_chile/reel/CcQdb8wjyDq/,"Hoy 21 horas a través del ig de @eloisalambert_coach se realizará un taller gratuito sobre #madresnarcicistas , no se lo pierdan. 

¿ Es posible el contacto cero con una madre narcicista? 

¿ Detrás de una madre alienadora que impide que los hijos vean al padre hay un trastorno narcicista de la personalidad? .

#sigridalegria #narcisismomaterno #narcisimo",instagram_falsas_denuncias_chile.csv,0.9462581872940063,0.0007860230398364365,0.010248101316392422,0.020515410229563713,0.0117272287607193,0.004774812608957291,0.005690219346433878,others,0.06818486750125885,0.0067390757612884045,0.025662120431661606,ninguna,0.9993653893470764,0.0006346091395244002,not ironic
falsas_denuncias_chile_01331,falsas_denuncias_chile,2022-04-13T03:04:38.000Z,16.0,1.0,,https://www.instagram.com/falsas_denuncias_chile/reel/CcQOpwpjYUx/,"El principio rector del cuidado compartido es la comunicación y la equidad en la crianza, el abuso de rol es una conducta egoísta, es adueñarse de los hijos, negando al otro progenitor hacer valer sus derechos y el derecho del niño(a) a tener a sus dos padres de manera activa en su vida

No abusemos de nuestro rol y vamos juntos #haciauncuidadocompartido

.
.
.
.
.
.
.
.

#corresponsabilidad #corresponsabilidadparental #coordinacionparental #FeminismoPorLaCrisnzaCompartida  #paternidad #maternidad #mamá #papá #CrianzaCompartida #Crianza #familiadiversa #PracticaAlienadoraParental #ViolenciaVicariaEsPseudociencia #Alienaciónparental #Vicariatodesinformado #LeyDeCrianzaCompartida #CrianzaLegalCompartida #CuidadoPersonalCompartido #custodiacompartida #Leydetuicióncompartida #tuicióncompartida  #tenenciacompartida #guardaycustodia #CrianzaCompartidaPreferente #MamásPorLaCrianzaCompartida #InfanciaMásFeliz #mamáscolaboradoras #CrianzaCompartidaChile #Coparentalidad",instagram_falsas_denuncias_chile.csv,0.13184727728366852,0.00516607565805316,0.0632397010922432,0.7659937143325806,0.0009789194446057081,0.03130611404776573,0.001468243426643312,anger,0.07677972316741943,0.00794950406998396,0.024927889928221703,ninguna,0.9991369843482971,0.0008630315423943102,not ironic
falsas_denuncias_chile_01332,falsas_denuncias_chile,2022-04-12T16:30:51.000Z,24.0,0.0,,https://www.instagram.com/falsas_denuncias_chile/p/CcO3m0kMjWQ/,"🔥Cuidado personal abusivo 

🔥Crueldad parental

🔥Secuestro y retención ilegal

🔥Incumplimiento reiterado del  régimen de comunicación

🔥 Violencia psicólogica

🔥 Alienación parental

🔥 Aumento en las cifras de maltrato y abuso sexual infantil

🔥 Imposición de estereotipos por ley "" padres meramente proveedores económicos"", ""madres relegadas a crianzas solitarias y agobiantes "".

Hay un malestar en la paternidad/maternidad que será resuelto, citando a Atria "" por las buenas o por las malas "" y , por las malas , para los que interpretan de mala fe , no quiere decir que los padres van a salir a quemarlo todo ( hacerlo conllevaría suspensión inmediata de régimen comunicacional y orden de alejamiento hacia los hijos ) sino que van a empezar a aumentar los suicidios de padres/madres desvinculados de sus hijos y nadie tendrá la decencia de contarlos. 

La crisis del sistema familiar les va a estallar en sus rostros y luego se preguntarán: ¿ Cómo llegamos a esto ?.

#corresponsabilidad #corresponsabilidadparental #coordinacionparental #FeminismoPorLaCrisnzaCompartida  #paternidad #maternidad #mamá #papá #CrianzaCompartida #Crianza #familiadiversa #PracticaAlienadoraParental #ViolenciaVicariaEsPseudociencia #Alienaciónparental #Vicariatodesinformador #abuelas #LeyDeCrianzaCompartida #CrianzaLegalCompartida #CuidadoPersonalCompartido #custodiacompartida #Leydetuicióncompartida #tuicióncompartida  #tenenciacompartida #guardaycustodia #CrianzaCompartidaPreferente #MamásPorLaCrianzaCompartida #InfanciaMásFeliz #mamáscolaboradoras #CrianzaCompartidaChile #Coparentalidad",instagram_falsas_denuncias_chile.csv,0.005872335284948349,0.0006150068365968764,0.010705619119107723,0.8999788165092468,0.000851430871989578,0.0805000439286232,0.001476811827160418,anger,0.03958176448941231,0.007689903024584055,0.03970876336097717,ninguna,0.9952238202095032,0.0047762286849319935,not ironic
falsas_denuncias_chile_01333,falsas_denuncias_chile,2022-04-12T00:38:03.000Z,85.0,8.0,,https://www.instagram.com/falsas_denuncias_chile/p/CcOy1KBspu6/,"El Estado es responsable del funcionamiento Lento de la justicia y de sus consecuencias, Indemnizacion para padres-madres y niños victimas de estas injusticias, carcel para las denuncias falsas e indemnizaciones a las victimas reales, y ser reconocidas como tal.

@jorge_alessandri",instagram_falsas_denuncias_chile.csv,0.027256393805146217,0.0008348479750566185,0.01044885441660881,0.8950549364089966,0.0011543506989255548,0.062481001019477844,0.0027695687022060156,anger,0.06952515244483948,0.004282929934561253,0.02586841769516468,ninguna,0.9991727471351624,0.0008272778359241784,not ironic
falsas_denuncias_chile_01334,falsas_denuncias_chile,2022-04-11T00:55:11.000Z,25.0,3.0,,https://www.instagram.com/falsas_denuncias_chile/reel/CcMP4XwjtJF/,"UNA PROBLEMÁTICA SOCIAL MUNDIAL, QUE LA NATURALIZAN.....EN  PARAGUAY Y TODO EL MUNDO LA OBSTRUCCIÓN DE VINCULO ES DELITO!!",instagram_falsas_denuncias_chile.csv,0.020529329776763916,0.000847538118250668,0.010122491978108883,0.8905682563781738,0.0019343328895047307,0.0730631947517395,0.0029348013922572136,anger,0.07446233928203583,0.0033979022409766912,0.024653803557157516,ninguna,0.9998679161071777,0.00013209512690082192,not ironic
falsas_denuncias_chile_01335,falsas_denuncias_chile,2022-04-10T15:17:05.000Z,75.0,13.0,,https://www.instagram.com/falsas_denuncias_chile/p/CcLN1mbOufI/,"La indiferencia e indolencia del sistema de justicia , particularmente, la indolencia  de los Tribunales de familia, Jueces y consejo técnico,  que fueron creados para resolver este tipo de conflictos familiares , no tan hecho más que legalizar las desvinculaciones de los PROGENITORES NO CUSTODIOS con sus hijos , al no actuar con la debida diligencia cuando se trata de sancionar el incumplimiento de relación directa y regular. 

#abusoparental #incumplimiento #incumplimientordr #tribunaldefamilia #abusoinfantil #vulneracióndederechos",instagram_falsas_denuncias_chile.csv,0.002236652420833707,0.0002324536326341331,0.012056523934006691,0.9189035296440125,0.00045751951984129846,0.06459831446409225,0.001514952047728002,anger,0.046871911734342575,0.004183602519333363,0.0221087783575058,ninguna,0.9995505213737488,0.0004494162858463824,not ironic
falsas_denuncias_chile_01336,falsas_denuncias_chile,2022-04-09T21:00:09.000Z,29.0,4.0,,https://www.instagram.com/falsas_denuncias_chile/p/CcJQTZhOLQA/,"""Hola Luis , hace cuatro semanas a esta hora íbamos camino a nuestra casa. Te aseguro que te hubieses reído por la manera en que mi hija #Tamara daba argumentos para no irse a estudiar Kinder a un colegio nuevo, ella estaba encantada con su jardín.

Hace cuatro semanas a esta hora, te cruzaste literalmente en nuestro camino, estábamos a metros de llegar a casa, ducharla y hacerla dormir para un nuevo pasito en su vida al día siguiente.

Nunca supe lo que era el miedo, hasta que bajaste del auto que habías robado y nos apuntaste con tu arma. Tamara estaba en su sillita de seguridad y te acercaste a ella. Hasta el día de hoy y nunca podré entender por qué disparaste... A pesar de mis gritos, a pesar de mi miedo, Te grite pidiendo que me dejaras salvar a mi hija. Pero disparaste.

El tiempo no se detuvo, retrocedí para luego acelerar e intentar atropellarte, pero saltaste evadiendo mi auto. En comparación a mi hija, tú te salvaste.

A pesar de estar cerca de casa, la calle se hacía eterna. Podrías creer que del tiempo que ha transcurrido desde entonces, mis gritos me atormentan, incluso a mis vecinos, que se quedaron con ello.

Mi último recuerdo con mi pequeña, no es verla en la piscina queriendo aprender a nadar, mi último recuerdo... es mirar a su sillita, estirar mi brazo para sacarla y ver cómo una bala atravesaba su cuerpecito, ""Ayyy!"" fue lo último que dijo, mientras vomitaba y moría.

A veces imagino que nunca te cruzaste en nuestras vidas, que mi niña crecía y se convertía en Doctora de animalitos o Cantante, bailarina, no lo sabré nunca.
Nos dejaste en un infierno sin escapatoria, día tras día... si supieras qué tu madre y familia, entraron a este infierno también gracias a ti. Que sin remordimiento seguiste delinquiendo, incluso después de Matar a una niña, a mi niña.

¿A quién debo culpar? A tus Padres, al Gobierno, al alcalde, a la poca seguridad... ¿Me debo culpar a mi?. ¿De quién es la Culpa Luis? De quién es la culpa de que a tus 16 años fueras un asesino miserable sin corazón...

Querida hija; Dale fuerzas a Papi para seguir, No me las des a mí, que si Papi cae, yo caeré con él. Te necesitamos, te extrañamos, Te amamos Moyita”. Por Camila Almonacid",instagram_falsas_denuncias_chile.csv,0.9308941960334778,0.012801461853086948,0.02449704147875309,0.025119991973042488,0.0026580775156617165,0.00257888063788414,0.0014504018472507596,others,0.3339597284793854,0.02541510947048664,0.10860279202461243,ninguna,0.0642794519662857,0.9357205033302307,ironic
falsas_denuncias_chile_01337,falsas_denuncias_chile,2022-04-08T01:56:33.000Z,20.0,0.0,,https://www.instagram.com/falsas_denuncias_chile/reel/CcEokAUDTkR/,"GermánVivanco es un papá que sufre #obstruccióndevínculosfamiliares y visibiliza su situación concursando en @masterchefecuador #Ecuador #FuerzaGermán

No más hijos huérfanos de padres vivos #NoMásHijosRehenes",instagram_falsas_denuncias_chile.csv,0.25857096910476685,0.0038570226170122623,0.5460130572319031,0.15197281539440155,0.0022129835560917854,0.03408893942832947,0.003284211503341794,sadness,0.032104119658470154,0.005353616084903479,0.01990046352148056,ninguna,0.9986514449119568,0.0013485728995874524,not ironic
falsas_denuncias_chile_01338,falsas_denuncias_chile,2022-04-07T16:38:24.000Z,12.0,0.0,,https://www.instagram.com/falsas_denuncias_chile/reel/CcDoaDwjCBu/,"Próximo Viernes, a las 21 horas,  la psicóloga y perito judicial Carolina Valenzuela @caro__val estará participando en el programa de @occg_magazine . No se lo pierdan

#CrianzaLegalCompartida #CrianzaCompartidaPreferente #Leydetuicióncompartida #leydefalsasdenuncias #ViolenciaVicariaBuscaMantenerLaViolencia",instagram_falsas_denuncias_chile.csv,0.9897997379302979,0.0008516887319274247,0.0015917347045615315,0.004622468259185553,0.001444739755243063,0.0010244270088151097,0.0006652736919932067,others,0.011259759776294231,0.006234274711459875,0.008775105699896812,ninguna,0.9985998272895813,0.0014002182288095355,not ironic
falsas_denuncias_chile_01339,falsas_denuncias_chile,2022-04-07T12:28:49.000Z,31.0,1.0,,https://www.instagram.com/falsas_denuncias_chile/p/CcDLe0guAab/,"Se buscan motivos en la actualidad para no dejarnos ver a nuestros hijos y se promueve la rotura del vínculo, “se usa el sistema judicial con DENUNCIAS FALSAS”.

“El problema es cómo lo maneja el juzgado. Estamos de acuerdo con que se priorice a la presunta víctima y que se genere un protocolo, pero se actúa sobre la persona acusada y se corta el vínculo con ese papá o esa mamá”. El proceso puede llevar meses y hasta años.

En ese marco, los niños pierden contacto con el otro progenitor y la familia de él, ya sea abuelos, tíos, primos, “pierde la identidad de la mitad de la familia”.",instagram_falsas_denuncias_chile.csv,0.8225916028022766,0.0013452208368107677,0.07705047726631165,0.08744912594556808,0.0017576060490682721,0.007135729305446148,0.0026702212635427713,others,0.11954738944768906,0.005410786252468824,0.03293991461396217,ninguna,0.9995779395103455,0.0004220686969347298,not ironic
falsas_denuncias_chile_01340,falsas_denuncias_chile,2022-04-05T17:15:42.000Z,32.0,3.0,,https://www.instagram.com/falsas_denuncias_chile/p/Cb-jb_1uOA1/,"Sobre el término pseudocientifico de violencia vicaria, los orígenes espurios de quienes formularon esta idea falaz de violencia unilateral y como el abuso de la autoridad del saber de algunos profesionales se puede entroncar contra las recientes acusaciones de abuso hacia Álvaro Pallamares. 

La idea no es moralizar sobre una situación bastante dolorosa para los y las involucradas sino más bien comprender y actuar para detener el abuso , sea quien sea el victimario,  aunque se presente con aires de grandeza y sea quien sea la víctima , adulto hombre o mujer y con mayor firmeza cuando las víctimas pueden ser menores de edad. 

El llamado siempre es a informarse y forjar su propia opinión. Nosotros cumplimos con informar. 

El tema sigue abierto... 

JorgeCorsiPederastaCreadorDelDichoDeLaViolenciaVicaria #jorgecorsi #JorgeCorsiYSoniaVaccaro #casopallamares #PallamaresElJorgeCorsiChileno
#violenciavicariaideologíadelodio #ViolenciaVicariaEsImpunidadDeGénero #violenciavicaria #VicariatoDesinformador #pallamares #pederastia",instagram_falsas_denuncias_chile.csv,0.003336115274578333,0.00025867996737360954,0.010519810952246189,0.9055495262145996,0.00043957732850685716,0.07900260388851166,0.0008936641970649362,anger,0.03097834251821041,0.0038513937033712864,0.015086750499904156,ninguna,0.9998013377189636,0.00019862555200234056,not ironic
falsas_denuncias_chile_01341,falsas_denuncias_chile,2022-04-05T01:20:09.000Z,87.0,1.0,,https://www.instagram.com/falsas_denuncias_chile/p/Cb82FXBMHqu/,"10 DE ABRIL 15:00HRS DESDE ESTACION METRO BAQUEDANO HASTA LA EXPLANADA DEL METRO LOS HÉROES. 
LOS NIÑOS NO SE TOCAN 💕
JUSTICIA PARA TODOS 
#leymartinreinoso 
#LeyTomásacevedo 
#leytamaramoya 
#leyflorenciafernandez 
Ministro en visita para el caso de TOMAS BRAVO GUTIERREZ.
Se les solicita llevar globos juguetes y o peluches , los que luego serán donados a una organización para la protección de la infancia .

Via : organizaciones convocantes.",instagram_falsas_denuncias_chile.csv,0.9865272641181946,0.006394077092409134,0.004186846781522036,0.0014749974943697453,0.0008368176640942693,0.0003208956040907651,0.00025903433561325073,others,0.0171786081045866,0.004652245435863733,0.010281238704919815,ninguna,0.9971055388450623,0.002894498175010085,not ironic
falsas_denuncias_chile_01342,falsas_denuncias_chile,2022-04-03T15:10:07.000Z,74.0,0.0,,https://www.instagram.com/falsas_denuncias_chile/reel/Cb5K3pKjad7/,"Los padres y madres quienes, literalmente, han perdido a sus hijos, en los casos más severos del conflicto parental, sienten como si éstos, hubieran muerto. El progenitor  se resiente por la pérdida de sus seres queridos, su prole. El progenitor alejado compara su pesar,  tras los procesos de desparentalización, al producido por la muerte de un hijo. La única esperanza es que algún día, alguien se acerque a sus hijos y les explique lo patológico de lo sucedido y que los niños, voluntariamente, comiencen a reconstruir una relación con su padre/madre perdido. (Darnall, 1998)

🌱💟

#corresponsabilidad #corresponsabilidadparental #coordinacionparental #FeminismoPorLaCrisnzaCompartida  #paternidad #maternidad #mamá #papá #CrianzaCompartida #Crianza #familiadiversa #PracticaAlienadoraParental #ViolenciaVicariaEsPseudociencia #Alienaciónparental #Vicariatodesinformador #abuelas #LeyDeCrianzaCompartida #CrianzaLegalCompartida #CuidadoPersonalCompartido #custodiacompartida #Leydetuicióncompartida #tuicióncompartida  #tenenciacompartida #guardaycustodia #CrianzaCompartidaPreferente #MamásPorLaCrianzaCompartida #InfanciaMásFeliz #mamáscolaboradoras #CrianzaCompartidaChile #Coparentalidad",instagram_falsas_denuncias_chile.csv,0.0014074594946578145,0.00039450390613637865,0.9954779744148254,0.001365404692478478,0.0001409066462656483,0.0007063308148644865,0.0005074022919870913,sadness,0.051500312983989716,0.006616643164306879,0.031870342791080475,ninguna,0.9957424998283386,0.004257493186742067,not ironic
falsas_denuncias_chile_01343,falsas_denuncias_chile,2022-04-02T22:23:29.000Z,17.0,0.0,,https://www.instagram.com/falsas_denuncias_chile/p/Cb3YRrILKd4/,"Imagen 1: 

¿Qué pactos, acuerdos y/o intereses se esconden tras esta pronta tipificación? Ignorancia, impunidad, intereses insanos… todo menos la protección real de niños, niñas y adolescentes.
Que empiece el conteo del aumento por la promoción de la violencia! Veremos después que se inventan! @mx_diputados @cndhmx @scjnmexico @reforma @milenio @lajornadaonline @julioastillerooficial @padres_sin_justicia @crianza_compartida_chile @lazosprotectoresdelafamilia
#ViolenciaVicariaBuscaMantenerLaViolencia
#ViolenciaVicariaEsImpunidadDeGénero #ViolenciaVicariaViolatoriaDeDerechos #ViolenciaVicaríaLaApoyanLosQueViolentan 

Imagen 2: 

Hoy el pederasta y pedófilo Jorge Corsi disfruta de una vejez con un seguro se jubilación, expulsado de la práctica profesional, dejó tras de sí una ideología de violencia que por muchos años adoctrinó a través de su “cátedra” en Violencia Doméstica tanto en Argentina como en España, donde formó parte del Comité para la legislación de la Ley de Violencia de Género 2004, este es el creador original de #ElDichoDeLaViolenciaVicaria en el objetivo de mantener y aumentar la desprotección paterna y por el Estado, de niños, niñas y adolescentes (NNA). 

El pederasta Jorge Corsi; impartía cátedra, era parte de comités de violencia familiar, formaba y lidereaba grupos feministas radicales, todo esto combinado con su práctica pedófila y pederasta; este es el creador del dicho de la #ViolenciaVicaria . 

#RetrocesoSocialEsElDichoDeLaViolenciaVicaria
#JorgeCorsiPederastaCreadorDelDichoDeLaViolenciaVicaria 
#ElDichoDeLaViolenciaVicariaEsViolatorioDeDerechosHumanos
#ElDichoDeLaViolenciaVicariaEsViolarorioDeDerechosDelNiño 
#ElDichoDeLaViolenciaVicariaEncrubreAPedofilxsyPederastas",instagram_falsas_denuncias_chile.csv,0.013143492862582207,0.0005143805174157023,0.005931520834565163,0.9304582476615906,0.0010442881612107158,0.04802443087100983,0.0008836604538373649,anger,0.07373267412185669,0.007003831677138805,0.042008768767118454,ninguna,0.9996108412742615,0.0003891456581186503,not ironic
falsas_denuncias_chile_01344,falsas_denuncias_chile,2022-04-02T21:04:47.000Z,18.0,1.0,,https://www.instagram.com/falsas_denuncias_chile/reel/Cb3OkrujElk/,"￼Las falsas denuncias no deben ser tomadas a la ligera. Son una forma de maltrato emocional que puede deja graves secuelas

Si bien en los últimos años se ha tomado conciencia de la importancia de denunciar una situación de abuso sexual infantil, no debe soslayarse que también han proliferado las falsas denuncias y junto con ellas, consecuencias nefastas tanto para el denunciado como para los niños involucrados en ellas.

Algunas características generales de las falsas denuncias:

— El abuso sexual es revelado por el progenitor que formula la denuncia y se sitúa en un contexto de separación o divorcio conflictivo.

— Las motivaciones principales son: los celos, el despecho, el resentimiento, el deseo de venganza y la retribución económica. El denunciante por lo general no acepta la ruptura del vínculo y en muchos casos hay un tercero en discordia.

— En la mayoría de los casos, quienes denuncian son mujeres, pero también existe un porcentaje de hombres que denuncian a su ex y/o a su nueva pareja.

— Gran parte de los denunciantes presentan un trastorno de personalidad.

— El denunciante se preocupa más por el castigo al denunciado que por el bienestar de su hijo.

— Generalmente la denuncia va acompañada de un informe psicológico de parte realizado en el ámbito privado que no concuerda con lo que el niño revela en la Cámara Gesell ni en el peritaje psicológico realizado en sede judicial.

— Como consecuencia de la denuncia, el alejamiento del niño se extiende a la familia del denunciado: abuelos, tíos, primos, etcétera.
@jorge_alessandri",instagram_falsas_denuncias_chile.csv,0.002140664029866457,0.00023530433827545494,0.00869377888739109,0.9059566855430603,0.0004938340280205011,0.0810076966881752,0.0014720147009938955,anger,0.02530432492494583,0.003131298813968897,0.011682907119393349,ninguna,0.9997535347938538,0.00024651168496347964,not ironic
falsas_denuncias_chile_01345,falsas_denuncias_chile,2022-04-02T14:02:30.000Z,120.0,11.0,,https://www.instagram.com/falsas_denuncias_chile/reel/Cb2ej4FjOao/,"El padre importa. La figura paterna con su presencia hace un mundo para su hijo/a; con su ausencia hace el vacío. 

#elpadreimporta #paternidadausente #ausenciavoluntaria #ausenciaforzadanoesausencia",instagram_falsas_denuncias_chile.csv,0.9608696103096008,0.011783041059970856,0.02432599663734436,0.0016928488621488214,0.0005322545184753835,0.0005075598019175231,0.00028867225046269596,others,0.05050110071897507,0.011594301089644432,0.02036188542842865,ninguna,0.7915555238723755,0.20844446122646332,not ironic
falsas_denuncias_chile_01346,falsas_denuncias_chile,2022-04-02T13:15:55.000Z,68.0,0.0,,https://www.instagram.com/falsas_denuncias_chile/p/Cb2ZnHZuALV/,"Nombre el Tribunal y la Magistrado, consejero técnico y/o institución de "" protección a la niñez""  que le ha impedido poder ver a su hijo/a a causa de decisiones arbitrarias e irracionales. 

.
.
.
.
.
.
.
.

#corresponsabilidad #corresponsabilidadparental #coordinacionparental #FeminismoPorLaCrisnzaCompartida  #paternidad #maternidad #mamá #papá #CrianzaCompartida #Crianza #familiadiversa #PracticaAlienadoraParental #ViolenciaVicariaEsPseudociencia #Alienaciónparental #Vicariatodesinformador #magistrados #LeyDeCrianzaCompartida #CrianzaLegalCompartida #CuidadoPersonalCompartido #custodiacompartida #Leydetuicióncompartida #tuicióncompartida  #tenenciacompartida #guardaycustodia #CrianzaCompartidaPreferente #MamásPorLaCrianzaCompartida #tribunaldefamilia #mamáscolaboradoras #CrianzaCompartidaChile #Coparentalidad",instagram_falsas_denuncias_chile.csv,0.04193452373147011,0.0005893716588616371,0.015073301270604134,0.880781888961792,0.0019658205565065145,0.05752768740057945,0.0021274050232023,anger,0.034383513033390045,0.010173148475587368,0.02356250397861004,ninguna,0.9985106587409973,0.0014892733888700604,not ironic
falsas_denuncias_chile_01347,falsas_denuncias_chile,2022-04-02T01:20:54.000Z,33.0,0.0,,https://www.instagram.com/falsas_denuncias_chile/p/Cb1HyQfMYt9/,"Este tema está regulado en  artículo 229-2 del Código Civil que  dispone:

“El hijo tiene derecho a mantener una relación directa y regular con sus abuelos. A falta de acuerdo, el juez fijará la modalidad de esta relación atendido el interés del hijo, en conformidad a los criterios del artículo 229”.

Porqué es importante promover la RDR de los nietos con los abuelos.

De esta manera, la ley reconoce la importancia de los abuelos en la vida de un niño, niña o adolescente, pues son la memoria viva de la familia, y como tales, contribuyen en la transmisión de la cultura y las tradiciones a las nuevas generaciones. En la práctica, que un niño mantenga una relación directa y regular con sus abuelos, se traduce en el ejercicio de su derecho a preservar su identidad, reconocido por el artículo 8º de la Convención Internacional de los Derechos del Niño, que establece:

“Los Estados Partes se comprometen a respetar el derecho del niño a preservar su identidad, incluidos la nacionalidad, el nombre y las relaciones familiares de conformidad con la ley, sin injerencias ilícitas”.

Via : 

https://mgalveztorresabogado.cl/novedad/?ksmnewsslug=relacion-directa-y-regular-de-los-nna-con-los-abuelos

#abuelos #abuelas #rdr #art229",instagram_falsas_denuncias_chile.csv,0.9917728304862976,0.0019655742216855288,0.0030300295911729336,0.0023351970594376326,0.0003561894700396806,0.0002918503596447408,0.0002481107658240944,others,0.020537804812192917,0.004504704847931862,0.010491239838302135,ninguna,0.9994848966598511,0.0005150550277903676,not ironic
